"Distance Travelled","Radial Distance","Deadend","Turned Head","Blocks","Radius","Timeout","Collided"
3.8291774752605416,3.343114985400258,False,0,50,5,False,True
4.956729730717771,4.772040421297168,False,0,18,3,False,False
13.92022588031837,3.80723092354844,False,4,200,10,False,True
5.3946569450421995,4.402869093385684,True,2,128,8,False,False
9.504558214044984,5.145546980011244,True,4,98,7,False,False
4.0714726649875,3.9817784867254713,True,8,242,11,False,False
4.8503901184064215,4.8503585958801425,False,0,18,3,False,False
3.114900706770603,2.8736710526877536,False,0,50,5,False,True
2.661420071118413,2.4620935013288485,False,5,50,5,False,True
4.637527649452943,3.9146261758706866,True,1,242,11,False,False
4.101009962949543,3.930853469213799,True,1,72,6,False,False
6.345850170271443,6.262860511730764,False,0,32,4,False,False
10.191829079948917,9.808371817358632,False,0,200,10,False,True
7.951302718702162,7.703382963200331,False,0,50,5,False,False
