Distance Travelled,Radial Distance,Deadend,Turned Head,Blocks,Radius,Timeout,Collided
3.838960899,3.792985485,TRUE,0,242,11,FALSE,FALSE
3.442776192,3.038528789,TRUE,0,200,10,FALSE,FALSE
7.918579195,7.730030086,TRUE,0,200,10,FALSE,FALSE
1.976139613,1.916215033,TRUE,0,128,8,FALSE,FALSE
5.334711345,5.104771097,FALSE,0,98,7,FALSE,TRUE
4.351050018,3.852951942,FALSE,0,72,6,FALSE,TRUE
3.401703105,3.231253335,TRUE,0,162,9,FALSE,FALSE
1.965310279,1.923191619,TRUE,0,98,7,FALSE,FALSE
2.036135766,1.978720164,TRUE,0,32,4,FALSE,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE,FALSE
2.830459627,2.52293205,TRUE,0,162,9,FALSE,FALSE
6.314647375,6.248026401,FALSE,0,32,4,FALSE,FALSE
9.629388689,8.77733511,TRUE,0,242,11,FALSE,FALSE
6.914407022,4.557196667,FALSE,0,128,8,FALSE,TRUE
5.129068177,4.729305888,FALSE,0,72,6,FALSE,TRUE
4.930140094,4.892265303,FALSE,0,18,3,FALSE,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE,FALSE
9.709024087,9.093763636,FALSE,0,72,6,FALSE,FALSE
7.934680073,6.455470905,TRUE,0,242,11,FALSE,FALSE
1.971935398,1.930134277,TRUE,0,200,10,FALSE,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,162,9,FALSE,FALSE
2.865990693,2.817180811,TRUE,0,162,9,FALSE,FALSE
3.530217792,3.470798878,FALSE,0,98,7,FALSE,TRUE
4.782392436,4.747202762,FALSE,0,18,3,FALSE,FALSE
3.433296015,3.056017825,TRUE,0,32,4,FALSE,FALSE
3.068920072,2.972523636,FALSE,0,128,8,FALSE,TRUE
3.586914276,2.907846732,TRUE,0,50,5,FALSE,FALSE
6.487213505,6.3689315,TRUE,0,200,10,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
2.577944528,2.577929386,TRUE,0,162,9,FALSE,FALSE
9.669676092,9.090059373,FALSE,0,72,6,FALSE,FALSE
9.100219917,9.100151908,FALSE,0,72,6,FALSE,FALSE
8.554113299,7.586722526,FALSE,0,50,5,FALSE,FALSE
3.314812353,3.105202887,TRUE,0,72,6,FALSE,FALSE
6.270924592,6.198996932,FALSE,0,32,4,FALSE,FALSE
7.67309417,7.576862827,FALSE,0,50,5,FALSE,FALSE
7.935297463,7.116727749,FALSE,0,128,8,FALSE,TRUE
7.6932847,7.650322455,FALSE,0,50,5,FALSE,FALSE
6.923671507,2.771055332,TRUE,0,200,10,FALSE,FALSE
6.288570024,6.253937722,FALSE,0,32,4,FALSE,FALSE
3.641064089,3.641041602,TRUE,0,200,10,FALSE,FALSE
4.930399139,4.74177834,FALSE,0,50,5,FALSE,TRUE
5.553938793,5.141643221,FALSE,0,98,7,FALSE,TRUE
4.354848049,3.77009408,TRUE,0,50,5,FALSE,FALSE
5.096456035,4.881447791,FALSE,0,18,3,FALSE,FALSE
3.808843465,3.731622507,FALSE,0,98,7,FALSE,TRUE
3.769335513,3.417935474,FALSE,0,162,9,FALSE,TRUE
4.547730298,4.483733096,FALSE,0,242,11,FALSE,TRUE
3.82566961,3.526366472,FALSE,0,162,9,FALSE,TRUE
2.577944528,2.577929386,TRUE,0,128,8,FALSE,FALSE
1.976139613,1.916215033,TRUE,0,128,8,FALSE,FALSE
2.954023209,2.902963362,TRUE,0,162,9,FALSE,FALSE
4.885269097,4.79104516,FALSE,0,18,3,FALSE,FALSE
2.49704143,2.313825444,TRUE,0,128,8,FALSE,FALSE
9.370417094,8.99717079,FALSE,0,72,6,FALSE,FALSE
5.30961516,4.834885006,FALSE,0,18,3,FALSE,FALSE
4.086247737,3.901738606,TRUE,0,128,8,FALSE,FALSE
9.462735189,6.218220095,FALSE,0,32,4,FALSE,FALSE
6.409475566,5.853806147,TRUE,0,242,11,FALSE,FALSE
3.020812616,2.961201048,TRUE,0,200,10,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,242,11,FALSE,FALSE
5.738022024,4.588354357,FALSE,0,128,8,FALSE,TRUE
1.976139613,1.916215033,TRUE,0,32,4,FALSE,FALSE
7.597983907,7.588777232,FALSE,0,50,5,FALSE,FALSE
7.703282601,7.590923634,FALSE,0,50,5,FALSE,FALSE
2.577944528,2.577929386,TRUE,0,72,6,FALSE,FALSE
17.22652771,4.883710654,FALSE,0,128,8,FALSE,TRUE
3.556900397,3.514004007,FALSE,0,98,7,FALSE,TRUE
13.70198491,13.23383662,FALSE,0,162,9,FALSE,FALSE
2.998032325,2.890841205,TRUE,0,200,10,FALSE,FALSE
7.475520373,6.664079906,TRUE,0,128,8,FALSE,FALSE
5.850958251,4.438078991,FALSE,0,162,9,FALSE,TRUE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
4.368792005,3.81509465,TRUE,0,72,6,FALSE,FALSE
3.78732562,3.272736996,TRUE,0,50,5,FALSE,FALSE
3.82566961,3.526366472,FALSE,0,200,10,FALSE,TRUE
2.471568911,2.357779072,TRUE,0,72,6,FALSE,FALSE
2.577944528,2.577929386,TRUE,0,98,7,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,50,5,FALSE,FALSE
4.651222607,3.864005678,TRUE,0,72,6,FALSE,FALSE
5.049621685,4.781938478,FALSE,0,18,3,FALSE,FALSE
3.667873263,3.215008254,TRUE,0,242,11,FALSE,FALSE
2.49704143,2.313825444,TRUE,0,200,10,FALSE,FALSE
1.965310279,1.923191619,TRUE,0,242,11,FALSE,FALSE
5.30961516,4.834885006,FALSE,0,18,3,FALSE,FALSE
7.57842518,7.578376107,FALSE,0,50,5,FALSE,FALSE
4.758733679,4.519531097,FALSE,0,72,6,FALSE,TRUE
2.654344841,2.504117987,TRUE,0,32,4,FALSE,FALSE
1.911669229,1.670222098,TRUE,0,200,10,FALSE,FALSE
1.911669229,1.670222098,TRUE,0,98,7,FALSE,FALSE
6.298141033,6.258684051,FALSE,0,32,4,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,32,4,FALSE,FALSE
2.471568911,2.357779072,TRUE,0,242,11,FALSE,FALSE
3.716640619,3.554735849,FALSE,0,50,5,FALSE,TRUE
1.923890827,1.688926694,TRUE,0,98,7,FALSE,FALSE
1.976139613,1.916215033,TRUE,0,162,9,FALSE,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE,FALSE
5.766567454,5.283513057,TRUE,0,72,6,FALSE,FALSE
6.429447699,6.258585505,FALSE,0,32,4,FALSE,FALSE
5.185125784,4.553711129,TRUE,0,162,9,FALSE,FALSE
1.976139613,1.916215033,TRUE,0,200,10,FALSE,FALSE
9.40097416,9.116330034,FALSE,0,72,6,FALSE,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE,FALSE
13.74847953,6.370916404,FALSE,0,72,6,FALSE,TRUE
6.672919443,6.211780583,FALSE,0,32,4,FALSE,FALSE
3.375459059,3.238806214,TRUE,0,128,8,FALSE,FALSE
3.370863058,3.099317204,TRUE,0,98,7,FALSE,FALSE
5.470005047,5.145898361,FALSE,0,162,9,FALSE,TRUE
6.986569403,6.477704913,FALSE,0,200,10,FALSE,TRUE
1.923890827,1.688926694,TRUE,0,162,9,FALSE,FALSE
2.49704143,2.313825444,TRUE,0,242,11,FALSE,FALSE
2.768417099,2.4115252,TRUE,0,162,9,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
4.531126383,4.042427494,TRUE,0,72,6,FALSE,FALSE
10.66841013,10.41126033,FALSE,0,98,7,FALSE,FALSE
7.800999871,7.696205938,FALSE,0,50,5,FALSE,FALSE
2.808152544,2.788446675,TRUE,0,98,7,FALSE,FALSE
3.829177475,3.343114985,FALSE,0,128,8,FALSE,TRUE
4.930140094,4.892265303,FALSE,0,18,3,FALSE,FALSE
7.019088575,6.205970726,FALSE,0,32,4,FALSE,FALSE
3.973605859,3.805972094,TRUE,0,98,7,FALSE,FALSE
4.782392436,4.747202762,FALSE,0,18,3,FALSE,FALSE
3.03192582,2.976371663,TRUE,0,50,5,FALSE,FALSE
3.820181817,3.015645254,TRUE,0,72,6,FALSE,FALSE
4.782392436,4.747202762,FALSE,0,18,3,FALSE,FALSE
7.654660207,7.589149352,FALSE,0,50,5,FALSE,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE,FALSE
1.965310279,1.923191619,TRUE,0,128,8,FALSE,FALSE
6.573963839,6.494692236,FALSE,0,162,9,FALSE,TRUE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
4.389674407,4.141221184,TRUE,0,72,6,FALSE,FALSE
10.81815455,9.117202008,FALSE,0,72,6,FALSE,FALSE
7.94524447,7.639292682,FALSE,0,50,5,FALSE,FALSE
5.886625925,4.896785948,FALSE,0,98,7,FALSE,TRUE
14.70010973,13.34781684,FALSE,0,162,9,FALSE,FALSE
5.011062306,4.724077848,TRUE,0,98,7,FALSE,FALSE
2.830459627,2.52293205,TRUE,0,50,5,FALSE,FALSE
2.471568911,2.357779072,TRUE,0,162,9,FALSE,FALSE
6.481494778,6.163693947,FALSE,0,32,4,FALSE,FALSE
6.214394566,6.214354291,FALSE,0,32,4,FALSE,FALSE
4.107447258,3.896004441,FALSE,0,162,9,FALSE,TRUE
2.49704143,2.313825444,TRUE,0,50,5,FALSE,FALSE
3.441743194,3.079652603,TRUE,0,72,6,FALSE,FALSE
4.742025795,4.328380469,FALSE,0,200,10,FALSE,TRUE
6.214394566,6.214354291,FALSE,0,32,4,FALSE,FALSE
2.819547286,2.474663675,TRUE,0,72,6,FALSE,FALSE
9.586121064,9.097807906,FALSE,0,72,6,FALSE,FALSE
4.584930799,4.420493388,FALSE,0,162,9,FALSE,TRUE
2.763071321,2.318437233,TRUE,0,50,5,FALSE,FALSE
7.368808993,7.182934089,TRUE,0,242,11,FALSE,FALSE
4.893385483,4.770555838,TRUE,0,200,10,FALSE,FALSE
3.430143441,3.236344266,TRUE,0,98,7,FALSE,FALSE
9.217742882,9.093159142,FALSE,0,72,6,FALSE,FALSE
6.298141033,6.258684051,FALSE,0,32,4,FALSE,FALSE
8.011347471,7.636636368,FALSE,0,50,5,FALSE,FALSE
9.199100788,9.125674919,FALSE,0,72,6,FALSE,FALSE
4.517587387,4.256473617,FALSE,0,200,10,FALSE,TRUE
7.664952381,7.624572009,FALSE,0,50,5,FALSE,FALSE
3.309197468,3.068568315,TRUE,0,242,11,FALSE,FALSE
12.91131577,11.82114418,FALSE,0,128,8,FALSE,FALSE
7.791551153,7.693099843,FALSE,0,50,5,FALSE,FALSE
10.75042405,9.000331174,FALSE,0,200,10,FALSE,TRUE
6.333388776,6.25433773,FALSE,0,32,4,FALSE,FALSE
5.274762595,5.002157114,TRUE,0,200,10,FALSE,FALSE
7.776480984,7.661709723,FALSE,0,50,5,FALSE,FALSE
7.57842518,7.578376107,FALSE,0,50,5,FALSE,FALSE
7.895554213,7.641652409,FALSE,0,50,5,FALSE,FALSE
5.034295348,4.788919413,FALSE,0,18,3,FALSE,FALSE
2.896385755,2.828798008,TRUE,0,128,8,FALSE,FALSE
7.541452654,6.248863378,FALSE,0,32,4,FALSE,FALSE
6.249040583,6.189601546,FALSE,0,32,4,FALSE,FALSE
3.870494765,3.540833277,FALSE,0,242,11,FALSE,TRUE
5.707561444,5.652799876,TRUE,0,200,10,FALSE,FALSE
9.872940382,9.077163805,FALSE,0,72,6,FALSE,FALSE
15.39118594,13.31590003,FALSE,0,162,9,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,50,5,FALSE,FALSE
6.34585017,6.262860512,FALSE,0,32,4,FALSE,FALSE
3.675383321,3.619122009,TRUE,0,162,9,FALSE,FALSE
6.263226229,6.168722522,FALSE,0,32,4,FALSE,FALSE
1.965310279,1.923191619,TRUE,0,162,9,FALSE,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE,FALSE
2.036135766,1.978720164,TRUE,0,32,4,FALSE,FALSE
5.049621685,4.781938478,FALSE,0,18,3,FALSE,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE,FALSE
12.3572989,11.88205638,FALSE,0,128,8,FALSE,FALSE
8.656655683,7.705390232,FALSE,0,50,5,FALSE,FALSE
6.314647375,6.248026401,FALSE,0,32,4,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,50,5,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
9.254494736,9.123705179,FALSE,0,72,6,FALSE,FALSE
6.849255201,4.620272288,TRUE,0,98,7,FALSE,FALSE
1.923890827,1.688926694,TRUE,0,162,9,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,72,6,FALSE,FALSE
2.830459627,2.52293205,TRUE,0,98,7,FALSE,FALSE
6.509338524,6.209263738,FALSE,0,32,4,FALSE,FALSE
10.27384596,8.992097625,FALSE,0,72,6,FALSE,FALSE
5.002564856,4.451033786,TRUE,0,128,8,FALSE,FALSE
2.49704143,2.313825444,TRUE,0,72,6,FALSE,FALSE
5.034518441,4.789154314,FALSE,0,18,3,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
2.998032325,2.890841205,TRUE,0,50,5,FALSE,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE,FALSE
4.669186322,4.26337803,FALSE,0,162,9,FALSE,TRUE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
1.971935398,1.930134277,TRUE,0,200,10,FALSE,FALSE
3.555142438,3.495646138,FALSE,0,200,10,FALSE,TRUE
5.052300881,4.803596983,TRUE,0,242,11,FALSE,FALSE
12.37991023,11.88097344,FALSE,0,128,8,FALSE,FALSE
6.297954935,6.168401887,TRUE,0,128,8,FALSE,FALSE
5.678684061,5.508167006,FALSE,0,200,10,FALSE,TRUE
7.024209145,6.230482,FALSE,0,32,4,FALSE,FALSE
17.38338984,14.6933941,FALSE,0,200,10,FALSE,FALSE
6.304837639,6.182322048,FALSE,0,32,4,FALSE,FALSE
16.69954509,15.38245509,FALSE,0,242,11,TRUE,FALSE
8.073052284,7.291388647,TRUE,0,162,9,FALSE,FALSE
4.187233777,4.057292431,TRUE,0,98,7,FALSE,FALSE
3.309197468,3.068568315,TRUE,0,162,9,FALSE,FALSE
4.695137724,4.450759395,TRUE,0,128,8,FALSE,FALSE
4.215920261,3.837382757,TRUE,0,50,5,FALSE,FALSE
1.923890827,1.688926694,TRUE,0,50,5,FALSE,FALSE
9.233097805,8.506851152,FALSE,0,162,9,FALSE,TRUE
9.851274922,9.069803919,FALSE,0,72,6,FALSE,FALSE
2.681122236,2.51861227,TRUE,0,200,10,FALSE,FALSE
4.537564795,4.478354914,FALSE,0,162,9,FALSE,TRUE
6.045024467,5.970558858,TRUE,0,162,9,FALSE,FALSE
3.370863058,3.099317204,TRUE,0,162,9,FALSE,FALSE
1.965310279,1.923191619,TRUE,0,50,5,FALSE,FALSE
2.577944528,2.577929386,TRUE,0,98,7,FALSE,FALSE
5.68688369,5.241380427,TRUE,0,72,6,FALSE,FALSE
7.286308706,6.820005042,TRUE,0,128,8,FALSE,FALSE
6.330259881,6.217867222,FALSE,0,32,4,FALSE,FALSE
4.764217688,3.75017346,TRUE,0,200,10,FALSE,FALSE
4.939548891,4.802964509,FALSE,0,18,3,FALSE,FALSE
6.588441103,6.193364101,FALSE,0,32,4,FALSE,FALSE
4.700266416,4.281686972,FALSE,0,200,10,FALSE,TRUE
8.348520741,7.658069471,FALSE,0,50,5,FALSE,FALSE
3.543717005,3.501258973,FALSE,0,200,10,FALSE,TRUE
5.799635765,5.735012168,TRUE,0,200,10,FALSE,FALSE
6.308121445,6.166522662,FALSE,0,32,4,FALSE,FALSE
3.314812353,3.105202887,TRUE,0,72,6,FALSE,FALSE
2.036135766,1.978720164,TRUE,0,72,6,FALSE,FALSE
2.036135766,1.978720164,TRUE,0,98,7,FALSE,FALSE
2.768417099,2.4115252,TRUE,0,242,11,FALSE,FALSE
4.094644095,3.747023617,FALSE,0,200,10,FALSE,TRUE
3.962435984,3.728103871,FALSE,0,242,11,FALSE,TRUE
18.1888532,16.13900859,FALSE,0,242,11,FALSE,FALSE
7.745519566,7.592425454,FALSE,0,50,5,FALSE,FALSE
4.62880119,4.345372921,TRUE,0,200,10,FALSE,FALSE
13.1100598,9.025055418,FALSE,0,72,6,FALSE,FALSE
3.114900707,2.873671053,FALSE,0,98,7,FALSE,TRUE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,162,9,FALSE,FALSE
2.681122236,2.51861227,TRUE,0,200,10,FALSE,FALSE
3.298467877,3.042010673,TRUE,0,242,11,FALSE,FALSE
4.939548891,4.802964509,FALSE,0,18,3,FALSE,FALSE
9.063772216,8.990444436,FALSE,0,72,6,FALSE,FALSE
3.449258364,3.339596676,TRUE,0,242,11,FALSE,FALSE
1.911669229,1.670222098,TRUE,0,32,4,FALSE,FALSE
7.66686562,6.925848279,FALSE,0,200,10,FALSE,TRUE
4.825047974,4.787066303,FALSE,0,18,3,FALSE,FALSE
3.836860657,3.785392967,TRUE,0,72,6,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
6.420144966,6.241226891,FALSE,0,32,4,FALSE,FALSE
2.49704143,2.313825444,TRUE,0,32,4,FALSE,FALSE
9.215354046,8.992612982,FALSE,0,72,6,FALSE,FALSE
5.095033331,4.748936331,TRUE,0,200,10,FALSE,FALSE
7.736739834,7.623094183,FALSE,0,50,5,FALSE,FALSE
5.659307625,5.505849428,FALSE,0,162,9,FALSE,TRUE
15.68117377,12.03312403,FALSE,0,242,11,FALSE,TRUE
6.819503015,6.524036316,TRUE,0,200,10,FALSE,FALSE
6.488662541,6.027655279,TRUE,0,128,8,FALSE,FALSE
4.582175807,3.804556062,TRUE,0,162,9,FALSE,FALSE
3.462488364,3.349901389,TRUE,0,72,6,FALSE,FALSE
1.923890827,1.688926694,TRUE,0,200,10,FALSE,FALSE
1.971935398,1.930134277,TRUE,0,162,9,FALSE,FALSE
3.785697522,3.242145709,TRUE,0,72,6,FALSE,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE,FALSE
14.06684672,13.35479956,FALSE,0,162,9,FALSE,FALSE
2.830459627,2.52293205,TRUE,0,72,6,FALSE,FALSE
7.57842518,7.578376107,FALSE,0,50,5,FALSE,FALSE
6.46674854,6.243398614,FALSE,0,32,4,FALSE,FALSE
8.448779902,7.669858933,FALSE,0,50,5,FALSE,FALSE
7.827628373,7.703646784,FALSE,0,50,5,FALSE,FALSE
7.768264421,7.651779683,FALSE,0,50,5,FALSE,FALSE
6.632806406,6.099354296,FALSE,0,242,11,FALSE,TRUE
8.931033956,8.454434554,FALSE,0,128,8,FALSE,TRUE
3.001703401,2.827959851,TRUE,0,50,5,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,242,11,FALSE,FALSE
4.682628695,4.523594918,FALSE,0,128,8,FALSE,TRUE
6.702528684,6.160473293,FALSE,0,98,7,FALSE,TRUE
4.476320458,3.400093017,TRUE,0,128,8,FALSE,FALSE
3.934395777,3.805331781,FALSE,0,98,7,FALSE,TRUE
4.200636818,4.103111416,TRUE,0,72,6,FALSE,FALSE
2.49704143,2.313825444,TRUE,0,200,10,FALSE,FALSE
2.662340225,2.492916891,TRUE,0,242,11,FALSE,FALSE
6.368392746,6.204004994,FALSE,0,32,4,FALSE,FALSE
9.577686683,9.007043584,FALSE,0,72,6,FALSE,FALSE
8.566557676,8.322099532,FALSE,0,242,11,FALSE,TRUE
3.418223901,3.068905457,TRUE,0,200,10,FALSE,FALSE
3.82566961,3.526366472,FALSE,0,242,11,FALSE,TRUE
1.923890827,1.688926694,TRUE,0,162,9,FALSE,FALSE
4.026893856,3.789655213,TRUE,0,72,6,FALSE,FALSE
6.282433084,6.229270224,FALSE,0,32,4,FALSE,FALSE
6.885770321,6.222650289,FALSE,0,32,4,FALSE,FALSE
2.768417099,2.4115252,TRUE,0,50,5,FALSE,FALSE
2.569206642,2.333435634,TRUE,0,128,8,FALSE,FALSE
6.314647375,6.248026401,FALSE,0,32,4,FALSE,FALSE
4.673401435,4.256839453,FALSE,0,98,7,FALSE,TRUE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
1.923890827,1.688926694,TRUE,0,128,8,FALSE,FALSE
4.682628695,4.523594918,FALSE,0,162,9,FALSE,TRUE
3.441743194,3.079652603,TRUE,0,128,8,FALSE,FALSE
5.826198574,5.717885452,TRUE,0,242,11,FALSE,FALSE
1.923890827,1.688926694,TRUE,0,200,10,FALSE,FALSE
6.405036385,5.996333525,FALSE,0,98,7,FALSE,TRUE
10.97547555,7.618705967,FALSE,0,50,5,FALSE,FALSE
15.82625522,14.69942549,FALSE,0,200,10,FALSE,FALSE
2.896385755,2.828798008,TRUE,0,128,8,FALSE,FALSE
2.569764085,2.010726706,TRUE,0,162,9,FALSE,FALSE
8.455938131,7.576765668,FALSE,0,50,5,FALSE,FALSE
7.856539487,7.67186787,FALSE,0,50,5,FALSE,FALSE
6.214394566,6.214354291,FALSE,0,32,4,FALSE,FALSE
4.026262961,3.793130202,TRUE,0,128,8,FALSE,FALSE
3.313822891,3.209918362,TRUE,0,72,6,FALSE,FALSE
2.954023209,2.902963362,TRUE,0,72,6,FALSE,FALSE
15.74006063,14.76857973,FALSE,0,200,10,FALSE,FALSE
6.375548375,5.88572973,TRUE,0,162,9,FALSE,FALSE
4.801531857,4.593981406,TRUE,0,128,8,FALSE,FALSE
2.763071321,2.318437233,TRUE,0,200,10,FALSE,FALSE
7.116028541,7.032218987,TRUE,0,200,10,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
5.257826119,4.282993626,TRUE,0,200,10,FALSE,FALSE
4.736074103,4.591337709,TRUE,0,200,10,FALSE,FALSE
6.214394566,6.214354291,FALSE,0,32,4,FALSE,FALSE
8.13193232,7.639421265,FALSE,0,50,5,FALSE,FALSE
2.577944528,2.577929386,TRUE,0,162,9,FALSE,FALSE
6.158954949,6.019021889,FALSE,0,200,10,FALSE,TRUE
6.638455992,6.297501925,FALSE,0,200,10,FALSE,TRUE
2.768417099,2.4115252,TRUE,0,98,7,FALSE,FALSE
4.764791021,4.545087848,TRUE,0,242,11,FALSE,FALSE
6.36908382,5.047764401,TRUE,0,98,7,FALSE,FALSE
2.896385755,2.828798008,TRUE,0,200,10,FALSE,FALSE
6.087541148,4.899348136,TRUE,0,98,7,FALSE,FALSE
5.363684812,4.067065274,TRUE,0,200,10,FALSE,FALSE
4.930140094,4.892265303,FALSE,0,18,3,FALSE,FALSE
2.735093139,2.677337298,TRUE,0,162,9,FALSE,FALSE
9.132603369,9.069371431,FALSE,0,72,6,FALSE,FALSE
3.309197468,3.068568315,TRUE,0,72,6,FALSE,FALSE
9.023974819,8.988875537,FALSE,0,72,6,FALSE,FALSE
5.489050984,4.392164375,FALSE,0,162,9,FALSE,TRUE
5.619168349,4.476898272,TRUE,0,98,7,FALSE,FALSE
4.885269097,4.79104516,FALSE,0,18,3,FALSE,FALSE
2.036135766,1.978720164,TRUE,0,242,11,FALSE,FALSE
5.794807378,5.706419139,TRUE,0,242,11,FALSE,FALSE
13.99258196,6.187211702,FALSE,0,32,4,FALSE,FALSE
1.976139613,1.916215033,TRUE,0,242,11,FALSE,FALSE
2.768417099,2.4115252,TRUE,0,200,10,FALSE,FALSE
6.372687422,5.968166714,TRUE,0,162,9,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
6.214394566,6.214354291,FALSE,0,32,4,FALSE,FALSE
1.923890827,1.688926694,TRUE,0,50,5,FALSE,FALSE
2.569206642,2.333435634,TRUE,0,242,11,FALSE,FALSE
2.830459627,2.52293205,TRUE,0,50,5,FALSE,FALSE
3.543272608,3.50067774,FALSE,0,128,8,FALSE,TRUE
6.638022858,6.286350766,FALSE,0,32,4,FALSE,FALSE
2.49704143,2.313825444,TRUE,0,242,11,FALSE,FALSE
3.311391163,3.020738683,TRUE,0,72,6,FALSE,FALSE
1.971935398,1.930134277,TRUE,0,242,11,FALSE,FALSE
3.556900397,3.514004007,FALSE,0,162,9,FALSE,TRUE
10.66906693,10.50247818,FALSE,0,98,7,FALSE,FALSE
2.819547286,2.474663675,TRUE,0,200,10,FALSE,FALSE
3.860768816,3.545243714,FALSE,0,98,7,FALSE,TRUE
4.741068568,4.354769627,FALSE,0,72,6,FALSE,TRUE
6.250033559,6.164344662,FALSE,0,32,4,FALSE,FALSE
8.426683879,7.707131697,FALSE,0,50,5,FALSE,FALSE
5.316824602,4.874278038,FALSE,0,18,3,FALSE,FALSE
4.930140094,4.892265303,FALSE,0,18,3,FALSE,FALSE
2.768417099,2.4115252,TRUE,0,200,10,FALSE,FALSE
4.853908323,4.694311445,TRUE,0,162,9,FALSE,FALSE
7.827827974,7.638214277,FALSE,0,50,5,FALSE,FALSE
3.899326328,3.754658055,FALSE,0,98,7,FALSE,TRUE
3.942215409,3.887107027,TRUE,0,242,11,FALSE,FALSE
8.475291445,7.580082196,FALSE,0,50,5,FALSE,FALSE
9.433490842,9.101557271,FALSE,0,72,6,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
1.911669229,1.670222098,TRUE,0,72,6,FALSE,FALSE
1.630599233,1.630060921,TRUE,0,50,5,FALSE,FALSE
4.930140094,4.892265303,FALSE,0,18,3,FALSE,FALSE
2.798206924,2.452486008,TRUE,0,32,4,FALSE,FALSE
3.877946142,3.769687104,FALSE,0,72,6,FALSE,TRUE
7.55739621,6.553318523,FALSE,0,242,11,FALSE,TRUE
4.350445146,4.141711377,FALSE,0,128,8,FALSE,TRUE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
4.939548891,4.802964509,FALSE,0,18,3,FALSE,FALSE
5.049621685,4.781938478,FALSE,0,18,3,FALSE,FALSE
7.791551153,7.693099843,FALSE,0,50,5,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
10.14068916,9.018975236,FALSE,0,72,6,FALSE,FALSE
6.570070568,6.175958304,FALSE,0,32,4,FALSE,FALSE
4.547730298,4.483733096,FALSE,0,200,10,FALSE,TRUE
6.530576685,6.293993841,FALSE,0,32,4,FALSE,FALSE
8.408899696,7.576383309,FALSE,0,50,5,FALSE,FALSE
1.965310279,1.923191619,TRUE,0,242,11,FALSE,FALSE
1.971935398,1.930134277,TRUE,0,200,10,FALSE,FALSE
9.311799496,9.036723528,FALSE,0,72,6,FALSE,FALSE
4.816097329,4.709817508,FALSE,0,200,10,FALSE,TRUE
6.308576433,5.858435258,TRUE,0,72,6,FALSE,FALSE
6.26613324,6.175793298,FALSE,0,32,4,FALSE,FALSE
10.42246875,9.752556923,FALSE,0,200,10,FALSE,TRUE
3.142133025,3.007034766,TRUE,0,50,5,FALSE,FALSE
3.439121716,3.197746789,FALSE,0,242,11,FALSE,TRUE
1.965310279,1.923191619,TRUE,0,32,4,FALSE,FALSE
7.483950633,6.251050092,FALSE,0,32,4,FALSE,FALSE
5.920802518,4.990294299,FALSE,0,128,8,FALSE,TRUE
1.630599233,1.630060921,TRUE,0,200,10,FALSE,FALSE
5.003847249,4.841124211,FALSE,0,18,3,FALSE,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE,FALSE
5.018214147,4.848890222,TRUE,0,242,11,FALSE,FALSE
3.666577142,3.593868292,TRUE,0,200,10,FALSE,FALSE
9.970875582,9.484955881,TRUE,0,242,11,FALSE,FALSE
4.657556053,4.134603169,TRUE,0,98,7,FALSE,FALSE
