"Distance Travelled","Radial DIstance","Deadend","Blocks","Radius"
9.873196585525134,5.528275370522624,True,100,10
46.41739532285474,10.58973645649631,False,100,10
64.32454297352234,10.642993341039473,False,100,10
40.398390744346365,10.656931007094572,False,100,10
14.216066998494027,10.54191211850435,False,100,10
12.85887131323282,10.66742718690965,False,100,10
24.36136054436694,3.3686291866548825,True,100,10
4.228386219287941,3.0436547526606357,True,100,10
24.7952322106117,8.71192686141326,True,100,10
6.61694895356395,5.636368109665926,True,100,10
11.076997562078224,10.559634682687436,False,100,10
14.738306986923567,8.034276648149632,True,100,10
11.706573290691745,8.140628920659774,True,100,10
10.827340893237977,10.589072010802417,False,100,10
13.110371273011909,7.6589962552832205,True,100,10
29.75259872968717,5.749017055363237,True,100,10
28.4166202406917,10.548568637576235,False,100,10
11.192460716952647,10.513175101252822,False,100,10
1.9562268055325285,1.9249263286502436,True,100,10
55.46605693103013,10.648106382399394,False,100,10
11.772681457696299,10.565473415659987,False,100,10
13.532505670058283,10.51288445249421,False,100,10
24.502095596472603,2.4274524663714283,True,100,10
4.887159739067273,3.275698319299791,True,100,10
13.081531774592023,4.964032556508125,True,100,10
11.006195655123582,10.507534681630414,False,100,10
10.837197139445424,10.69286009834982,False,100,10
11.124875875818315,10.548101600916146,False,100,10
80.35023604579993,10.747936984820903,False,100,10
2.640850784493882,2.461885645794636,True,100,10
27.671807485063614,10.547794787714361,False,100,10
22.205365350831112,10.66977894761462,False,100,10
18.390193721723353,10.673888231084613,False,100,10
17.95469182518952,7.987879026620852,True,100,10
24.442129815248204,10.635903848929559,False,100,10
0.762797818310221,0.7627787382823584,True,100,10
12.984709414261554,10.537144124299852,False,100,10
11.459091975346373,10.60034039276998,False,100,10
16.50214507885957,10.693409611966205,False,100,10
2.6831864655285966,2.1476909832531046,True,100,10
25.007975154642587,10.623830594036392,False,100,10
4.343032425445491,3.9553445428012357,True,100,10
1.0942924673977708,0.9874109138926701,True,100,10
10.881203808869264,10.600269488505583,False,100,10
10.767751323477453,10.527486525833504,False,100,10
16.038774522983964,3.877641767432077,True,100,10
16.494202638271013,3.361254088677189,True,100,10
28.260880188489864,10.518082425854551,False,100,10
33.67919604912301,10.558444555373663,False,100,10
18.44159835384712,4.731682629660449,True,100,10
12.46804379524676,10.717087872378858,False,100,10
56.6960248008051,5.6835910738915825,True,100,10
5.636432153746651,3.704366368939711,True,100,10
14.345525287207646,10.532637152746862,False,100,10
3.4151717194043743,3.240219734322993,True,100,10
11.438252428025473,10.600652329196851,False,100,10
12.863154189008748,10.68174428886988,False,100,10
2.1206235248983414,2.0491631957187413,True,100,10
13.346101331340563,10.51341351573969,False,100,10
11.787890669476063,10.724029754477435,False,100,10
17.053044777163297,5.649714864421236,True,100,10
25.25664104839988,10.69064252691176,False,100,10
55.41437576247809,10.62406710282583,False,100,10
15.497832264321415,3.4983108213782135,True,100,10
2.642841992107464,2.4087951077260636,True,100,10
8.37716376926517,7.75833721556216,True,100,10
11.322688719911866,10.722320708277937,False,100,10
8.3440384343005,3.4609255092838302,True,100,10
5.412756333915606,5.219257966000558,True,100,10
10.74342741190297,10.566381587700592,False,100,10
1.7998396282437388,1.7305596089012953,True,100,10
93.75294334095842,6.6798965735690645,True,100,10
6.074136288583713,5.951377130123596,True,100,10
36.18407064815377,2.4837990074357226,True,100,10
8.046628115966662,7.440208845764229,True,100,10
16.250407290941734,1.1679185259062015,True,100,10
11.238186865729638,4.860833332708205,True,100,10
21.365275942839723,10.094285208928133,True,100,10
20.82130453725806,1.9713020329448563,True,100,10
57.16795333075667,10.621918194109558,False,100,10
52.40447994318896,10.639201557279568,False,100,10
1.1067050370937321,1.089228928380619,True,100,10
50.16991423999423,6.374417334665448,True,100,10
17.299262952434596,10.519564317550742,False,100,10
22.534880641034448,3.7373164402064787,True,100,10
10.698584723028235,10.503382767199172,False,100,10
3.9808429128541354,3.6260676904182367,True,100,10
6.547359388216013,4.897707787308626,True,100,10
17.878400851656576,10.578600536112571,False,100,10
11.868846797455587,10.564774558204562,False,100,10
27.372888859733113,10.568636030290504,False,100,10
11.239314307448153,5.15972886896315,True,100,10
26.08505192937722,1.9466519958823103,True,100,10
44.79735170895155,7.609006829752208,True,100,10
103.53526135539781,8.733600470282646,True,100,10
8.053290520115725,7.304731204751712,True,100,10
11.221101949965766,5.228045575130098,True,100,10
10.944587646698478,10.70840761330093,False,100,10
14.610054793634813,10.624968128899718,False,100,10
11.768702683655627,10.578633955089666,False,100,10
179.75722368023966,10.655397292787528,False,100,10
15.388858335516119,10.65738282673161,False,100,10
5.318623295981101,5.140512190057034,True,100,10
0.005720490868623169,0.005090889312791708,True,100,10
21.30089658764974,10.719868499046576,False,100,10
10.640822808527838,10.54275346017341,False,100,10
142.8927634200548,6.329879531826759,True,100,10
19.098161052921085,7.421574410654089,True,100,10
9.34958006291813,7.342856154554332,True,100,10
25.96649533284975,10.509002186584773,False,100,10
31.11462981757067,3.5420884336270277,True,100,10
14.658961497578701,10.602163073788654,False,100,10
22.21622590434871,10.590746212149595,False,100,10
20.197050067106254,5.8462351487047615,True,100,10
18.482225610532733,10.718820704787548,False,100,10
6.378948259731526,5.075795522318952,True,100,10
3.131247872373371,3.056788090818515,True,100,10
2.9622156029397435,2.9223250229050928,True,100,10
12.195724861084937,10.590081370134225,False,100,10
4.830482968139512,3.7635771768767086,True,100,10
12.313554112498268,10.576355665275026,False,100,10
11.309662637670135,8.611750598262615,True,100,10
2.1206235248983414,2.0491631957187413,True,100,10
1.891028385413539,1.843814876889135,True,100,10
29.324219243417485,10.638703628682762,False,100,10
17.611981411746168,10.509205836315752,False,100,10
2.717837645919251,2.71661601566324,True,100,10
17.86586362682274,7.91070611329509,True,100,10
22.423570092046056,10.663460988421283,True,100,10
10.181427897404356,8.106036774970452,True,100,10
42.087496844662404,5.336637840760275,True,100,10
7.03440880905921,4.497138779961032,True,100,10
41.81060807389644,7.536744213732558,True,100,10
1.6959824312258425,1.6184639967623862,True,100,10
29.426413623002944,10.62988417343526,False,100,10
1.9703442685550527,1.9139173296293395,True,100,10
11.75649572934111,10.669594482954427,False,100,10
42.62052008023382,10.63632245878037,False,100,10
2.1206235248983414,2.0491631957187413,True,100,10
10.347856201281196,5.231177648165842,True,100,10
39.595084884508545,2.7794979841727936,True,100,10
25.51988737725638,10.501002011670444,False,100,10
12.880367518135085,10.650571538836601,False,100,10
26.92810425065118,10.617572617772765,False,100,10
5.428940435431744,4.431861507952585,True,100,10
11.00543421857073,10.692229554985209,False,100,10
22.337888091602323,4.364632690818399,True,100,10
13.493852585915285,10.505640814894694,False,100,10
10.755343058435379,10.553739921192847,False,100,10
10.840813411560802,10.682537916061758,False,100,10
72.21445345232242,10.554355887334886,False,100,10
37.763118896745105,9.071971211649872,True,100,10
10.691196850932766,8.085589324889284,True,100,10
1.891028385413539,1.843814876889135,True,100,10
7.414007894717737,6.836796291238935,True,100,10
11.543523334612447,10.591661132273577,False,100,10
12.172155621169868,10.528173550269763,False,100,10
15.235428443121583,5.432238256613721,True,100,10
26.68638539701139,10.622329684558567,False,100,10
3.4806334620545254,3.065156685713511,True,100,10
11.6968103435187,2.748415522739378,True,100,10
10.020358031409417,8.170524862454247,True,100,10
0.005720490868623169,0.005090889312791708,True,100,10
11.557867610180672,10.617027897858726,False,100,10
7.217493117000826,7.131710539621026,True,100,10
4.579227447741889,4.573993720819993,True,100,10
11.01348721264833,10.506682621976134,False,100,10
13.027390735115032,6.056368694108758,True,100,10
13.30024670677683,10.720811694100522,False,100,10
10.834685739935644,10.544153180892227,False,100,10
13.56183909213149,10.551290935983223,False,100,10
43.82252247519444,5.964912284794083,True,100,10
11.658976391096921,10.665591423970378,False,100,10
10.753162126058005,10.58343357849806,False,100,10
11.158196573369406,10.501225269752338,False,100,10
3.5489238935429928,3.114700264369146,True,100,10
1.2653746452815362,0.9872433422311762,True,100,10
8.097567701005081,2.897188813968151,True,100,10
11.585751738344154,10.500642024996209,False,100,10
