"Distance Travelled","Radial DIstance","Deadend","Blocks","Radius"
10.32298766742803,8.593662232845704,False,80,8
2.133542483652951,1.8193269492660702,True,80,8
9.47265515989252,8.560312605712838,False,80,8
16.878310632791248,8.710744793559885,False,80,8
26.97588773708803,8.528335501071233,False,80,8
8.824193265045501,8.70891749994214,False,80,8
9.010478505642448,6.147436992961697,True,80,8
15.704750889657722,4.919866312081744,True,80,8
6.305804375504723,5.996927647283853,True,80,8
9.545369683172078,8.67364086934192,False,80,8
21.511268484896565,8.567693164728755,False,80,8
3.298695569891254,3.055994162595862,True,80,8
1.8968629679039857,1.8294740929848738,True,80,8
12.569301752664623,5.139576804899579,True,80,8
4.590762461202383,4.120315104302534,True,80,8
20.25332710463212,6.013428787083183,True,80,8
1.7903161149682396,1.7191970685563227,True,80,8
6.921788029344009,5.703499577865911,True,80,8
3.602405825302816,3.2350342092471527,True,80,8
8.521985550991147,3.7345727850406822,True,80,8
0.762797818310221,0.7627787382823584,True,80,8
3.4183126145988596,3.1007233128652425,True,80,8
9.166654671409992,7.3866459975648615,True,80,8
5.7004185631769095,5.415230133661736,True,80,8
1.7998396282437388,1.7305596089012953,True,80,8
4.92710693925358,4.441263364544834,True,80,8
9.740883365646564,8.562729737330086,False,80,8
9.600822199405695,8.70516767808856,False,80,8
14.02372353049274,8.720777577339915,False,80,8
10.166569642330765,8.636574086991272,False,80,8
27.807971799408705,8.531359415229645,False,80,8
8.98979017256353,8.588332870212353,False,80,8
9.574806689515988,8.502025370323988,False,80,8
14.474587656575688,0.44773391129432927,True,80,8
3.7242060552437115,3.506783448919343,True,80,8
45.389196177826676,2.879341672923721,True,80,8
9.023033491614994,8.579381301105848,False,80,8
9.726077019495314,8.679969494558641,False,80,8
11.750273136479581,8.527080730477378,False,80,8
11.909658218891117,8.561659045157809,False,80,8
11.380186285233531,8.514536474796298,False,80,8
0.005720490868623169,0.005090889312791708,True,80,8
0.005720490868623169,0.005090889312791708,True,80,8
11.24954978154558,8.66506901395972,False,80,8
9.156153132510166,8.567504633300205,False,80,8
12.31609131735736,5.727234750513118,True,80,8
24.115709959917545,5.369145758687618,True,80,8
9.155634597735164,5.234663708406476,True,80,8
10.074904358404769,6.514103398090005,True,80,8
22.565198861946154,6.6096608750887,True,80,8
18.824095731811095,8.693695883224168,False,80,8
3.834965416723899,3.7468440575763773,True,80,8
3.1672511129931875,2.7866744083071726,True,80,8
20.34911049270472,8.66872730937501,False,80,8
1.115870711865546,1.0847245563823729,True,80,8
12.813112162819339,4.513810345289089,True,80,8
41.50563625816479,8.618683712635583,False,80,8
12.401755851895423,8.529654781958122,False,80,8
9.921260326609383,8.689328487976516,False,80,8
1.6333504769272593,1.595368830505663,True,80,8
0.005720490868623169,0.005090889312791708,True,80,8
9.070872737637607,8.596525787361632,False,80,8
1.7039287134108043,1.702339055392176,True,80,8
10.201985033364364,8.647117445524476,False,80,8
0.9491942056786089,0.9338183049876413,True,80,8
11.278037765729401,7.4729643186857855,True,80,8
23.469832901679695,6.092596943917285,True,80,8
29.93735273266178,8.566573090194783,False,80,8
10.482474727451631,8.694016259996465,False,80,8
11.005139445698253,8.630241468837555,False,80,8
2.474828955328409,2.427408442774931,True,80,8
7.448748077317898,6.72798235140449,True,80,8
9.683028336997364,8.728176872994451,False,80,8
8.732161882106526,8.633775188040445,False,80,8
38.930040168867855,6.672700678331213,True,80,8
11.960215211950818,8.557445417114721,False,80,8
5.399016446042601,5.139651175539201,True,80,8
22.15786074653977,6.5846346715777955,True,80,8
5.313732126546635,3.8092062747889894,True,80,8
18.2168550810319,4.424301063706524,True,80,8
9.076041118032673,8.587564512156412,False,80,8
17.56608457722175,5.892142404669954,True,80,8
9.478369747787704,8.63273346565548,False,80,8
9.521555928626164,8.72683813033289,False,80,8
11.144435178220078,8.645140366533603,False,80,8
18.154910175769277,8.607319817492925,False,80,8
13.360897358477096,3.4812254625178918,True,80,8
22.020672385865318,8.506642940618192,False,80,8
9.360329352574801,4.4882626434820425,True,80,8
10.806562603788507,8.647618525113472,False,80,8
3.9127938961075257,2.9050302368745538,True,80,8
2.191379810135342,2.046242177070963,True,80,8
7.9170725296975055,4.372557736329653,True,80,8
13.54209275496858,2.910997501354614,True,80,8
9.053490203071993,8.711207074169183,False,80,8
8.814392548681935,8.578460853607737,False,80,8
3.865088931546045,3.793643058098861,True,80,8
18.121927975135403,8.666169413821356,False,80,8
5.073224186523852,4.289136902428434,True,80,8
10.202805352624846,8.685471389799032,False,80,8
2.04914118775037,1.8846959648780741,True,80,8
1.7903161149682396,1.7191970685563227,True,80,8
19.299358692651367,5.886645103491141,True,80,8
11.087245543128242,8.519461197607086,False,80,8
5.877742573849123,4.534740490860549,True,80,8
11.083454112520627,8.674916691129905,False,80,8
8.987120663228813,8.700632912989546,False,80,8
15.33649522694597,3.8127407169717396,True,80,8
9.560181434643118,8.534179023516979,False,80,8
8.901839932637584,8.7455440546963,False,80,8
12.876017698266075,8.589753325071529,False,80,8
13.021311002692375,8.697639896493582,False,80,8
3.910289586421668,2.2655316401389,True,80,8
2.0382768987198174,1.7924326245382445,True,80,8
8.903691467922574,8.588616757966033,False,80,8
1.8781187055387552,1.547196221236798,True,80,8
5.495171113635547,4.554919301840439,True,80,8
2.682129884361124,2.5318410343319004,True,80,8
8.165202393041008,7.251607466393857,True,80,8
9.796003069908826,8.707178067467511,False,80,8
10.083630006281853,8.562049686326896,False,80,8
9.249942617857826,8.52510844845587,False,80,8
0.005720490868623169,0.005090889312791708,True,80,8
5.858511063233501,5.1716228114870475,True,80,8
3.1715019393831207,3.085138625753869,True,80,8
6.295981835458201,6.078747113088911,True,80,8
2.1331613723989507,1.9343044021973022,True,80,8
9.151019833775242,8.596487094167795,False,80,8
10.240001173108405,8.516536215821427,False,80,8
12.370800373760876,8.55363626225252,False,80,8
15.516991214494032,8.652095283569295,False,80,8
18.13125724619733,8.529216672808545,False,80,8
11.308285469702318,8.690626641638426,False,80,8
11.931968963481195,5.34734892529443,True,80,8
4.367297899270718,4.169876844857111,True,80,8
8.768858342068366,8.716280789454347,False,80,8
17.334614685194172,5.018523137500447,True,80,8
11.325154796174635,2.092784277071033,True,80,8
47.71467408642174,3.8695365160635777,True,80,8
7.033688145258855,3.147797455350328,True,80,8
5.277639631498485,3.247168292610618,True,80,8
1.8680687793710404,1.849742689926676,True,80,8
22.283066273444042,8.674117217027383,False,80,8
1.9813948995261836,1.9465360131809566,True,80,8
20.336074407401842,8.504502761008531,False,80,8
5.532446096535116,5.095162222304594,True,80,8
28.068248907709954,8.667712834393152,False,80,8
7.7857338086493115,3.6399786418177555,True,80,8
6.285891955202438,5.734997863219037,True,80,8
9.30620968771143,8.506451063680036,False,80,8
8.979822929337372,8.727904378187118,False,80,8
18.103898254432494,6.076324722050938,True,80,8
10.102355338154663,8.691437283250396,False,80,8
5.743317304789329,4.732223943655331,True,80,8
3.5905585412090866,3.473266716835753,True,80,8
6.0276866712967445,4.47730164523385,True,80,8
7.824144632515899,6.67981529176305,True,80,8
10.63409800108483,8.59328707915533,False,80,8
4.17501022764463,4.050737893127292,True,80,8
9.070296852068862,8.552747569445689,False,80,8
4.828139292162227,4.7085336907568465,True,80,8
2.133542483652951,1.8193269492660702,True,80,8
10.832459407239503,7.790978663980525,True,80,8
25.38698869971456,4.220560989788792,True,80,8
15.69088621139031,8.691148360982366,False,80,8
7.924736033273406,6.233257788611443,True,80,8
7.066379675536615,6.652510014533625,True,80,8
14.269161675943876,6.426774110074325,True,80,8
8.760274176850844,8.619640571889496,False,80,8
14.634307003452491,2.888177035770268,True,80,8
5.704839820826944,4.885144398141121,True,80,8
9.854731597204287,8.591118088392076,False,80,8
9.361954000401335,8.718549526373817,False,80,8
9.732927378541468,8.622787465047109,False,80,8
5.300882660778078,4.674007317071373,True,80,8
10.727346096804473,1.1114017415910664,True,80,8
10.097872902670025,8.175483205887192,True,80,8
10.90989439386046,5.513602647627778,True,80,8
8.818416677416916,8.650053545746855,False,80,8
11.15991460208694,8.576045353943531,False,80,8
22.114521195567633,4.038261902583463,True,80,8
19.390890448219412,8.579564922947192,False,80,8
3.3185784600196873,3.0276307589603353,True,80,8
34.13335952023369,3.2811341930893256,True,80,8
11.184342975327729,8.525774419902966,False,80,8
15.942905463832961,8.55837580868584,False,80,8
16.3981607537296,5.032674662901789,True,80,8
8.726093291242922,8.506655391741162,False,80,8
5.771216623795479,5.212874579802164,True,80,8
11.546057747236144,8.525405637107555,False,80,8
